experiment_id,method,init_name,target_department,n_support_pos,n_support_neg,inner_steps,status,gold_auroc_mean,gold_auroc_std,gold_ap_mean,gold_ap_std,gold_logloss_mean,gold_logloss_std,gold_brier_mean,gold_brier_std,gold_ece_mean,gold_ece_std,gold_f1_mean,gold_f1_std,gold_accuracy_mean,gold_accuracy_std,gold_pred_mean_mean,gold_pred_mean_std,gold_true_mean_mean,gold_true_mean_std,n_eval_rows_mean,n_eval_rows_std,n_positive_mean,n_positive_std,precision_at_5_mean,precision_at_5_std,recall_at_5_mean,recall_at_5_std,ndcg_at_5_mean,ndcg_at_5_std,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,ndcg_at_10_mean,ndcg_at_10_std,precision_at_20_mean,precision_at_20_std,recall_at_20_mean,recall_at_20_std,ndcg_at_20_mean,ndcg_at_20_std,n_metric_rows,n_predictions,n_episodes_diagnosed,collapse_rate,pred_mean_mean,pred_std_mean,frac_near_zero_mean,frac_near_one_mean,inner_lr,meta_batch_size,was_skipped,error,synthetic_proportion,augmentation_method,target_per_class,k_neighbors,stale_reason,is_stale,is_diagnostic,diagnostic_reason,is_current_clean
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-3__target-Logistics__synprop-0__gen-none,anil,C_hybrid,Logistics,1,1,3,success,0.559190867003367,0.0980820416370295,0.7722091537371905,0.0892325506365122,1.2563619689004135,0.3235640740123632,0.366767571557637,0.067184270127579,0.408547531850519,0.0963489939744217,0.5492743271221532,0.1406781855921668,0.4950087416883083,0.0849832539799448,0.5350354055277915,0.2100328895510552,0.6308672132820738,0.0868460268755322,16.4,1.8814887722226776,10.3,1.552417469626003,0.76,0.1743559577416269,0.3734217171717172,0.0822142053567545,0.8190290971537026,0.1306409317484117,0.6599999999999999,0.1067707825203131,0.6433080808080808,0.0693772631882012,0.7582448254872686,0.0796216815668603,0.6308672132820738,0.0868460268755322,1.0,0.0,0.9197547265280188,0.0383365513319643,20.0,328.0,20.0,0.0,0.535035403072834,0.2438022632151842,0.1025017955900308,0.0779605263157894,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-3__target-Logistics__synprop-0.5__gen-smote_nc,anil,C_hybrid,Logistics,1,1,3,success,0.559190867003367,0.0980820416370295,0.7722091537371905,0.0892325506365122,1.2563619689004135,0.3235640740123632,0.366767571557637,0.067184270127579,0.408547531850519,0.0963489939744217,0.5492743271221532,0.1406781855921668,0.4950087416883083,0.0849832539799448,0.5350354055277915,0.2100328895510552,0.6308672132820738,0.0868460268755322,16.4,1.8814887722226776,10.3,1.552417469626003,0.76,0.1743559577416269,0.3734217171717172,0.0822142053567545,0.8190290971537026,0.1306409317484117,0.6599999999999999,0.1067707825203131,0.6433080808080808,0.0693772631882012,0.7582448254872686,0.0796216815668603,0.6308672132820738,0.0868460268755322,1.0,0.0,0.9197547265280188,0.0383365513319643,20.0,328.0,20.0,0.0,0.535035403072834,0.2438022632151842,0.1025017955900308,0.0779605263157894,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-3__target-Packaging-Material__synprop-0__gen-none,anil,C_hybrid,Packaging Material,1,1,3,success,0.9899040026248456,0.006821580072906,0.9974319120509494,0.0018186393541693,0.2791947950700478,0.049396892978393,0.0816536745681356,0.0189808204075558,0.182653305161763,0.0408183574995058,0.9328589570690712,0.0356998604999954,0.8993202323569399,0.0471249745328704,0.6637160765601584,0.0439558141375742,0.8049746632060314,0.0112697329739764,56.6,3.4117444218463966,45.6,3.4117444218463966,1.0,0.0,0.1102346925905443,0.0078312493550998,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2204693851810887,0.0156624987101997,1.0,0.0,1.0,0.0,0.4409387703621775,0.0313249974203995,0.9999999999999998,1.1102230246251563e-16,20.0,1132.0,20.0,0.0,0.6637160778045654,0.2925164982676506,0.0,0.1974673505541136,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-3__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,C_hybrid,Packaging Material,1,1,3,success,0.9899040026248456,0.006821580072906,0.9974319120509494,0.0018186393541693,0.2791947950700478,0.049396892978393,0.0816536745681356,0.0189808204075558,0.182653305161763,0.0408183574995058,0.9328589570690712,0.0356998604999954,0.8993202323569399,0.0471249745328704,0.6637160765601584,0.0439558141375742,0.8049746632060314,0.0112697329739764,56.6,3.4117444218463966,45.6,3.4117444218463966,1.0,0.0,0.1102346925905443,0.0078312493550998,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2204693851810887,0.0156624987101997,1.0,0.0,1.0,0.0,0.4409387703621775,0.0313249974203995,0.9999999999999998,1.1102230246251563e-16,20.0,1132.0,20.0,0.0,0.6637160778045654,0.2925164982676506,0.0,0.1974673505541136,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0.9__gen-smote_nc,anil,C_hybrid,Logistics,1,1,5,success,0.5825757575757576,0.0692840203949919,0.7968174629833792,0.0954179919586642,1.3453529152907926,0.4590218481097508,0.3617577721798363,0.0792239664432546,0.4351691631950127,0.0695699224321425,0.520406015037594,0.1653050881697169,0.4960294117647059,0.0942801905240942,0.4548898742896541,0.1753006800556594,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8,0.1788854381999832,0.3560606060606061,0.0619176264900077,0.8522019540645461,0.13313838663887,0.7,0.1095445115010332,0.6217171717171717,0.0449580062308441,0.7764839776686335,0.082506630199923,0.6552941176470588,0.08591860636914,1.0,0.0,0.9312909748305686,0.0404309111231256,5.0,86.0,5.0,0.0,0.4548898816108703,0.2623990535736084,0.1435294117647058,0.0,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0__gen-none,anil,C_hybrid,Logistics,1,1,5,success,0.5805187289562289,0.0990952489775765,0.788598661220448,0.0873164594577115,1.3246863255889525,0.3753832489742397,0.3669672570925779,0.0685597026445183,0.4328583580363258,0.073607129163332,0.5576502669717772,0.1419990777790043,0.5130479573745828,0.0835367777790485,0.5083063695692249,0.2108166077117866,0.6308672132820738,0.0868460268755322,16.4,1.8814887722226776,10.3,1.552417469626003,0.7899999999999999,0.1609347693943108,0.3887626262626262,0.079501250343905,0.844033688526037,0.1236344318594256,0.67,0.1053565375285274,0.653030303030303,0.0648719630868006,0.7719281269834312,0.076833695434889,0.6308672132820738,0.0868460268755322,1.0,0.0,0.9273287402283014,0.0376907160027888,20.0,328.0,20.0,0.0,0.5083063647150994,0.2520560096949339,0.126795410471881,0.0805921052631579,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0.5__gen-smote_nc,anil,C_hybrid,Logistics,1,1,5,success,0.5805187289562289,0.0990952489775765,0.788598661220448,0.0873164594577115,1.3246863255889525,0.3753832489742397,0.3669672570925779,0.0685597026445183,0.4328583580363258,0.073607129163332,0.5576502669717772,0.1419990777790043,0.5130479573745828,0.0835367777790485,0.5083063695692249,0.2108166077117866,0.6308672132820738,0.0868460268755322,16.4,1.8814887722226776,10.3,1.552417469626003,0.7899999999999999,0.1609347693943108,0.3887626262626262,0.079501250343905,0.844033688526037,0.1236344318594256,0.67,0.1053565375285274,0.653030303030303,0.0648719630868006,0.7719281269834312,0.076833695434889,0.6308672132820738,0.0868460268755322,1.0,0.0,0.9273287402283014,0.0376907160027888,20.0,328.0,20.0,0.0,0.5083063647150994,0.2520560096949339,0.126795410471881,0.0805921052631579,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-5__target-Packaging-Material__synprop-0__gen-none,anil,C_hybrid,Packaging Material,1,1,5,success,0.9848383858963944,0.0079483612128049,0.9960209235557558,0.0023150746156034,0.2992228750377416,0.0601663038711804,0.0910186540212205,0.0240522520153476,0.1928457741217479,0.0464331975149199,0.9068101126487929,0.0514814588223064,0.8645532072673341,0.0665661626691272,0.6517794181194151,0.0503000779420818,0.8049746632060314,0.0112697329739764,56.6,3.4117444218463966,45.6,3.4117444218463966,1.0,0.0,0.1102346925905443,0.0078312493550998,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2204693851810887,0.0156624987101997,1.0,0.0,1.0,0.0,0.4409387703621775,0.0313249974203995,0.9999999999999998,1.1102230246251563e-16,20.0,1132.0,20.0,0.0,0.6517794281244278,0.2949361652135849,0.0042712066905615,0.1974673505541136,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-1__kneg-1__steps-5__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,C_hybrid,Packaging Material,1,1,5,success,0.9848383858963944,0.0079483612128049,0.9960209235557558,0.0023150746156034,0.2992228750377416,0.0601663038711804,0.0910186540212205,0.0240522520153476,0.1928457741217479,0.0464331975149199,0.9068101126487929,0.0514814588223064,0.8645532072673341,0.0665661626691272,0.6517794181194151,0.0503000779420818,0.8049746632060314,0.0112697329739764,56.6,3.4117444218463966,45.6,3.4117444218463966,1.0,0.0,0.1102346925905443,0.0078312493550998,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2204693851810887,0.0156624987101997,1.0,0.0,1.0,0.0,0.4409387703621775,0.0313249974203995,0.9999999999999998,1.1102230246251563e-16,20.0,1132.0,20.0,0.0,0.6517794281244278,0.2949361652135849,0.0042712066905615,0.1974673505541136,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Logistics,anil,C_hybrid,Logistics,2,2,3,success,0.5891991341991342,0.1616030840475319,0.8654951437901925,0.1113048096417269,0.9522021327754652,0.3308999362492189,0.3152804696741215,0.0909186522264444,0.4030020579278727,0.084571740064038,0.6901083969350222,0.0887740561763453,0.5363489288489289,0.0975317184620954,0.6778434141811717,0.1287660221053793,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.87708454759197,0.1405641823053983,0.7377380952380952,0.1323414126269428,0.9166233766233768,0.113061328001034,0.9005999720197446,0.0758361741157291,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9468859117084512,0.0568490772269193,20.0,205.0,20.0,0.0,0.6778434112668037,0.2290247187018394,0.0351388888888888,0.0681277056277056,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0.9__gen-smote_nc,anil,C_hybrid,Logistics,2,2,3,success,0.612987012987013,0.1340647281129555,0.9455676587121392,0.0223829580992578,0.9681473620789482,0.4258223935354761,0.3040757504396899,0.1045851911497616,0.3904878350072804,0.1076649976504523,0.7043917486022748,0.1128362606473673,0.5657536907536908,0.117477339932695,0.5521874056860194,0.1308660117957373,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.92,0.097979589711327,0.5051948051948052,0.0375052703329705,0.9445453145289904,0.0680802827364103,0.8727777777777778,0.0375318794534545,0.9036363636363636,0.0855898348795623,0.935577065218817,0.0380302689454775,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9833231035440668,0.0088844824649837,5.0,53.0,5.0,0.0,0.5521874010562897,0.248929339647293,0.0555555555555555,0.0,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0__gen-none,anil,C_hybrid,Logistics,2,2,3,success,0.5891991341991342,0.1616030840475319,0.8654951437901925,0.1113048096417269,0.9522021327754652,0.3308999362492189,0.3152804696741215,0.0909186522264444,0.4030020579278727,0.084571740064038,0.6901083969350222,0.0887740561763453,0.5363489288489289,0.0975317184620954,0.6778434141811717,0.1287660221053793,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.87708454759197,0.1405641823053983,0.7377380952380952,0.1323414126269428,0.9166233766233768,0.113061328001034,0.9005999720197446,0.0758361741157291,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9468859117084512,0.0568490772269193,20.0,205.0,20.0,0.0,0.6778434112668037,0.2290247187018394,0.0351388888888888,0.0681277056277056,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0.5__gen-smote_nc,anil,C_hybrid,Logistics,2,2,3,success,0.5891991341991342,0.1616030840475319,0.8654951437901925,0.1113048096417269,0.9522021327754652,0.3308999362492189,0.3152804696741215,0.0909186522264444,0.4030020579278727,0.084571740064038,0.6901083969350222,0.0887740561763453,0.5363489288489289,0.0975317184620954,0.6778434141811717,0.1287660221053793,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.87708454759197,0.1405641823053983,0.7377380952380952,0.1323414126269428,0.9166233766233768,0.113061328001034,0.9005999720197446,0.0758361741157291,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9468859117084512,0.0568490772269193,20.0,205.0,20.0,0.0,0.6778434112668037,0.2290247187018394,0.0351388888888888,0.0681277056277056,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0__gen-none,anil,C_hybrid,Packaging Material,2,2,3,success,,,,,0.2808770473102572,0.0634862919619361,0.0854028888360788,0.0225755106416802,0.2138031945248237,0.0449531742398262,0.947788484222538,0.0255513132658419,0.9018402777777776,0.0445648731901449,0.7861968054751761,0.0449531742398262,1.0,0.0,36.4,3.32264954516723,36.4,3.32264954516723,1.0,0.0,0.1385416666666666,0.0129407258011001,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2770833333333333,0.0258814516022003,1.0,0.0,1.0,0.0,0.5541666666666666,0.0517629032044006,0.9999999999999998,1.1102230246251563e-16,20.0,728.0,20.0,0.0,0.7861967980861664,0.1938138365745544,0.0,0.2827083333333333,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,C_hybrid,Packaging Material,2,2,3,success,,,,,0.2808770473102572,0.0634862919619361,0.0854028888360788,0.0225755106416802,0.2138031945248237,0.0449531742398262,0.947788484222538,0.0255513132658419,0.9018402777777776,0.0445648731901449,0.7861968054751761,0.0449531742398262,1.0,0.0,36.4,3.32264954516723,36.4,3.32264954516723,1.0,0.0,0.1385416666666666,0.0129407258011001,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2770833333333333,0.0258814516022003,1.0,0.0,1.0,0.0,0.5541666666666666,0.0517629032044006,0.9999999999999998,1.1102230246251563e-16,20.0,728.0,20.0,0.0,0.7861967980861664,0.1938138365745544,0.0,0.2827083333333333,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Logistics,anil,C_hybrid,Logistics,2,2,5,success,0.6026515151515152,0.1537489307148434,0.8717793893065808,0.1046674336321842,1.062175635171668,0.4024346658465622,0.3213880053441633,0.0882158249017018,0.4207143696953371,0.0898018983129419,0.6439084436375457,0.1475819361277862,0.5290351315351315,0.1515618504255792,0.5364156063790071,0.103816458888308,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.8801602515990217,0.1350360242627115,0.7477380952380952,0.1328890047796763,0.9266233766233766,0.0966974475200346,0.9104026094223596,0.0641742443586749,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9505492445505916,0.0525715944658284,20.0,205.0,20.0,0.0,0.5364156007766724,0.2627029597759246,0.076271645021645,0.009090909090909,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0.9__gen-smote_nc,anil,C_hybrid,Logistics,2,2,5,success,0.612987012987013,0.1340647281129555,0.9455676587121392,0.0223829580992578,1.281631031021428,0.6002220430995786,0.3595806891328069,0.1218582860866058,0.4604690390628514,0.1033629901788724,0.6247647089752352,0.1868823664026725,0.5074203574203574,0.1614172315840513,0.4784670693666341,0.1306258321820329,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.92,0.097979589711327,0.5051948051948052,0.0375052703329705,0.9445453145289904,0.0680802827364103,0.8727777777777778,0.0375318794534545,0.9036363636363636,0.0855898348795623,0.935577065218817,0.0380302689454775,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9833231035440668,0.0088844824649837,5.0,53.0,5.0,0.0,0.4784670829772949,0.2690464705228805,0.1111111111111111,0.0,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0__gen-none,anil,C_hybrid,Logistics,2,2,5,success,0.6026515151515152,0.1537489307148434,0.8717793893065808,0.1046674336321842,1.062175635171668,0.4024346658465622,0.3213880053441633,0.0882158249017018,0.4207143696953371,0.0898018983129419,0.6439084436375457,0.1475819361277862,0.5290351315351315,0.1515618504255792,0.5364156063790071,0.103816458888308,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.8801602515990217,0.1350360242627115,0.7477380952380952,0.1328890047796763,0.9266233766233766,0.0966974475200346,0.9104026094223596,0.0641742443586749,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9505492445505916,0.0525715944658284,20.0,205.0,20.0,0.0,0.5364156007766724,0.2627029597759246,0.076271645021645,0.009090909090909,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0.5__gen-smote_nc,anil,C_hybrid,Logistics,2,2,5,success,0.6026515151515152,0.1537489307148434,0.8717793893065808,0.1046674336321842,1.062175635171668,0.4024346658465622,0.3213880053441633,0.0882158249017018,0.4207143696953371,0.0898018983129419,0.6439084436375457,0.1475819361277862,0.5290351315351315,0.1515618504255792,0.5364156063790071,0.103816458888308,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.8300000000000001,0.1819340539866025,0.5596320346320345,0.1204900318396418,0.8801602515990217,0.1350360242627115,0.7477380952380952,0.1328890047796763,0.9266233766233766,0.0966974475200346,0.9104026094223596,0.0641742443586749,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9505492445505916,0.0525715944658284,20.0,205.0,20.0,0.0,0.5364156007766724,0.2627029597759246,0.076271645021645,0.009090909090909,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Packaging-Material__synprop-0__gen-none,anil,C_hybrid,Packaging Material,2,2,5,success,,,,,0.3299120989361702,0.0870518994075171,0.1072552019619615,0.033309956570289,0.2412261577116118,0.0565886931097052,0.902184425529126,0.0559786900877454,0.8262152777777778,0.0867165863510529,0.7587738422883882,0.0565886931097052,1.0,0.0,36.4,3.32264954516723,36.4,3.32264954516723,1.0,0.0,0.1385416666666666,0.0129407258011001,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2770833333333333,0.0258814516022003,1.0,0.0,1.0,0.0,0.5541666666666666,0.0517629032044006,0.9999999999999998,1.1102230246251563e-16,20.0,728.0,20.0,0.0,0.7587738543748855,0.213806939125061,0.0,0.2624652777777777,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-anil__kpos-2__kneg-2__steps-5__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,C_hybrid,Packaging Material,2,2,5,success,,,,,0.3299120989361702,0.0870518994075171,0.1072552019619615,0.033309956570289,0.2412261577116118,0.0565886931097052,0.902184425529126,0.0559786900877454,0.8262152777777778,0.0867165863510529,0.7587738422883882,0.0565886931097052,1.0,0.0,36.4,3.32264954516723,36.4,3.32264954516723,1.0,0.0,0.1385416666666666,0.0129407258011001,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2770833333333333,0.0258814516022003,1.0,0.0,1.0,0.0,0.5541666666666666,0.0517629032044006,0.9999999999999998,1.1102230246251563e-16,20.0,728.0,20.0,0.0,0.7587738543748855,0.213806939125061,0.0,0.2624652777777777,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Logistics__synprop-0__gen-none,anil,random,Logistics,1,1,3,success,0.5,0.0,0.642156862745098,0.0901214525041678,11.467776740642933,2.125349663571108,0.6225490071568628,0.1153784515741938,0.6225490096078431,0.1153784538817629,0.2307692307692307,0.3263569759322527,0.3774509803921568,0.1153784538817629,0.3333333366666666,0.4714045113629413,0.642156862745098,0.0901214525041678,16.666666666666668,0.4714045207910317,10.666666666666666,1.247219128924647,0.8666666666666667,0.0942809041582063,0.4107744107744107,0.0549141630649834,0.642156862745098,0.0901214525041677,0.7666666666666666,0.0471404520791032,0.7331649831649832,0.1248120944789697,0.6541468746718553,0.0755365264830289,0.642156862745098,0.0901214525041678,1.0,0.0,0.8467720539581184,0.0448556132748061,3.0,50.0,3.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.01,4.0,True,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Logistics__synprop-0.5__gen-smote_nc,anil,random,Logistics,1,1,3,success,0.5,0.0,0.6552941176470588,0.08591860636914,11.117422616792824,2.655386384371759,0.6035293996941177,0.1441524538974295,0.6035294017647058,0.1441524567804786,0.2884615384615384,0.3537625319251359,0.3964705882352941,0.1441524567804785,0.4000000019999999,0.4898979387586766,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8800000000000001,0.097979589711327,0.3964646464646464,0.0530182766545887,0.6552941176470588,0.0859186063691399,0.74,0.0489897948556636,0.6732323232323234,0.1213866588503125,0.6624881248031131,0.0760120041868461,0.6552941176470588,0.08591860636914,1.0,0.0,0.8537969308086414,0.0420484466701037,5.0,86.0,5.0,1.0,0.4,5.250899715427576e-22,0.6,0.4,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Logistics__synprop-0.9__gen-smote_nc,anil,random,Logistics,1,1,3,success,0.5,0.0,0.6552941176470588,0.08591860636914,11.117422616792824,2.655386384371759,0.6035293996941177,0.1441524538974295,0.6035294017647058,0.1441524567804786,0.2884615384615384,0.3537625319251359,0.3964705882352941,0.1441524567804785,0.4000000019999999,0.4898979387586766,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8800000000000001,0.097979589711327,0.3964646464646464,0.0530182766545887,0.6552941176470588,0.0859186063691399,0.74,0.0489897948556636,0.6732323232323234,0.1213866588503125,0.6624881248031131,0.0760120041868461,0.6552941176470588,0.08591860636914,1.0,0.0,0.8537969308086414,0.0420484466701037,5.0,86.0,5.0,1.0,0.4,5.250899715427576e-22,0.6,0.4,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Packaging-Material__synprop-0__gen-none,anil,random,Packaging Material,1,1,3,success,0.463458110516934,0.0516780357016906,0.8053263739944082,0.0127704583499527,4.81475614212076,1.5024537611024338,0.4098767743107781,0.2915727584102411,0.4099237566547282,0.2916392098587724,0.5910652920962199,0.4179462761652446,0.5900039824771007,0.2917413880164329,0.6667389142015043,0.4713023332052805,0.805057745917961,0.0123905608810068,56.66666666666666,3.771236166328253,45.66666666666666,3.771236166328253,1.0,0.0,0.1101991184070527,0.008598349672431,0.8641975308641974,0.0960268468278027,0.9,0.0816496580927725,0.1983584131326949,0.0244968098833803,0.8421127897127345,0.0647943063699045,0.6666666666666666,0.1545603082582617,0.2906216750265998,0.0592612051305768,0.8125955345190649,0.0230506037509893,3.0,170.0,3.0,1.0,0.6667389208693445,5.3334479162003845e-06,0.3333333333333333,0.6666666666666666,0.01,4.0,True,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,random,Packaging Material,1,1,3,success,0.4780748663101605,0.0438502673796791,0.8045240491731456,0.0108881805045336,6.624746537792694,4.330820377849146,0.4487357667882549,0.3001252736095542,0.4487639562508189,0.3001603641585084,0.5319587628865979,0.4343425110914501,0.5511926832282784,0.3002143288247049,0.6000433485209026,0.4898448502260976,0.8043628723272771,0.0106101836208647,56.4,3.2,45.4,3.2,1.0,0.0,0.1106518807424008,0.007379683099381,0.839846743295019,0.080261264586433,0.9,0.0894427190999915,0.19877754169456,0.0207776947299614,0.8265958986041413,0.0538505178287869,0.66,0.1743559577416269,0.2885738956641538,0.0666032606404497,0.8088855454879396,0.0189520540055171,5.0,282.0,5.0,1.0,0.6000433525216067,3.200068749721164e-06,0.4,0.6,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-3__target-Packaging-Material__synprop-0.9__gen-smote_nc,anil,random,Packaging Material,1,1,3,success,0.4780748663101605,0.0438502673796791,0.8045240491731456,0.0108881805045336,6.624746537792694,4.330820377849146,0.4487357667882549,0.3001252736095542,0.4487639562508189,0.3001603641585084,0.5319587628865979,0.4343425110914501,0.5511926832282784,0.3002143288247049,0.6000433485209026,0.4898448502260976,0.8043628723272771,0.0106101836208647,56.4,3.2,45.4,3.2,1.0,0.0,0.1106518807424008,0.007379683099381,0.839846743295019,0.080261264586433,0.9,0.0894427190999915,0.19877754169456,0.0207776947299614,0.8265958986041413,0.0538505178287869,0.66,0.1743559577416269,0.2885738956641538,0.0666032606404497,0.8088855454879396,0.0189520540055171,5.0,282.0,5.0,1.0,0.6000433525216067,3.200068749721164e-06,0.4,0.6,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0__gen-none,anil,random,Logistics,1,1,5,success,0.5,0.0,0.6552941176470588,0.08591860636914,11.117422616792824,2.655386384371759,0.6035293996941177,0.1441524538974295,0.6035294017647058,0.1441524567804786,0.2884615384615384,0.3537625319251359,0.3964705882352941,0.1441524567804785,0.4000000019999999,0.4898979387586766,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8800000000000001,0.097979589711327,0.3964646464646464,0.0530182766545887,0.6552941176470588,0.0859186063691399,0.74,0.0489897948556636,0.6732323232323234,0.1213866588503125,0.6624881248031131,0.0760120041868461,0.6552941176470588,0.08591860636914,1.0,0.0,0.8537969308086414,0.0420484466701037,5.0,86.0,5.0,1.0,0.4,0.0,0.6,0.4,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
