target_department,candidate_bucket,contract_id,contract_number,contract_name,supplier_id,supplier_display_name,department,renegotiation_prob,contract_age_years,payment_terms,incoterms,contract_value_dkk
Drug Substance Outsourcing,uncertain_near_0_5,205610,205636,NCK_Master_2022_DHAA SA,5955,NIELS CLAUSON-KAAS A/S,Drug Substance Outsourcing,0.4642805071617468,3,F045 Invoice Date + 45 days,CPT Carriage paid,1750000.0
Drug Substance Outsourcing,uncertain_near_0_5,481877,481933,Thermo Fisher_Call-off_2024_CDA_Mutual_SMARt_RFQ_AA1,10193,THERMO FISHER SCIENTIFIC,Drug Substance Outsourcing,0.4642805071617468,1,F030 Invoice Date + 30 days,EXW Ex works,0.0
Drug Substance Outsourcing,uncertain_near_0_5,532988,532478,ThermoFisher_CDA_2025_Phosphoramidite Manufacturing,18185,THERMO FISHER SCIENTIFIC,Drug Substance Outsourcing,0.4642805071617468,0,F030 Invoice Date + 30 days,EXW Ex works,0.0
Drug Substance Outsourcing,uncertain_near_0_5,462767,462996,Evonik_Stand- alone_2024_WO#15_SNAC MeSA PV batch campaign,154926,EVONIK OPERATIONS GMBH,Drug Substance Outsourcing,0.4642805071617468,1,F060 Invoice Date + 60 days,CPT Carriage paid,46985400.0
Drug Substance Outsourcing,uncertain_near_0_5,595523,594233,Flamma_WO_32_2025_Stage 2 10-100 MT REACH registration for Fmoc-His-Aib-OH TFA_20251007,277325,FLAMMA S.P.A.,Drug Substance Outsourcing,0.4642805071617468,0,F045 Invoice Date + 45 days,DDP Delivered duty paid,937955.0
Raw Materials & Energy,likely_yes_high_score,19695,19695,Novozymes_SLA_2013_Aftale om biogasanlæg,8115,NOVOZYMES A/S,Raw Materials & Energy,0.9999999999940576,12,,,
Raw Materials & Energy,likely_yes_high_score,2026,2026,Winifred International Technology (Shanghai) Ltd._Master_20140217_SA,30335,卫利国际科贸（上海）有限公司,Raw Materials & Energy,0.9999999999929998,11,F045 Invoice Date + 45 days,DDP Delivered duty paid,
Raw Materials & Energy,likely_yes_high_score,1117,1117,Colly Sanitary Technologies AB_Master_20151027_SA,14844,COLLY FLOWTECH AB,Raw Materials & Energy,0.9999999999919228,10,L045 Current Month + 45 days,DAP Del.at Place-excl.unloading,0.0
Raw Materials & Energy,likely_yes_high_score,729,729,S.A. Citrique Belge N.V._Stand-alone_2014_BTA,11425,CITRIBEL NV,Raw Materials & Energy,0.9999999999919228,11,,,
Raw Materials & Energy,likely_yes_high_score,690,690,Jungbunzlauer Austria AG_Stand-alone_2014_BTA,7486,JUNGBUNZLAUER AUSTRIA AG,Raw Materials & Energy,0.9999999999919228,11,,,
Raw Materials & Energy,likely_yes_high_score,524,524,Chemark ApS_Stand-alone_2018_BTA,13145,OQEMA APS,Raw Materials & Energy,0.9999999999919228,7,,,0.0
Raw Materials & Energy,likely_yes_high_score,936,936,Pall Life Sciences Belgium BVBA_STAND-ALONE_2014_BTA_STJ,6335,PALL LIFE SCIENCES BELGIUM BVBA,Raw Materials & Energy,0.9999999999919228,11,,,
Raw Materials & Energy,likely_yes_high_score,937,937,Pall Life Sciences Belgium BVBA_STAND-ALONE_2015_BTA,6335,PALL LIFE SCIENCES BELGIUM BVBA,Raw Materials & Energy,0.9999999999919228,10,,,0.0
Raw Materials & Energy,likely_yes_high_score,563,563,BASF SE_Master_20090409_SA,5947,BASF SE,Raw Materials & Energy,0.9999999999919228,16,F030 Invoice Date + 30 days,FCA Free carrier,
Raw Materials & Energy,likely_yes_high_score,902,902,Laboratoires Anios_Stand-Alone_2016_BTA,11782,Laboratoires ANIOS SAS,Raw Materials & Energy,0.9999999999919228,9,,,0.0
Raw Materials & Energy,likely_no_low_score,79111,79119,WESTFIELD MEDICAL LIMITED_Stand Alone_2020_PA_Price agreement from 2021,13838,WESTFIELD MEDICAL LIMITED,Raw Materials & Energy,0.0131457203458643,4,F060 Invoice Date + 60 days,DDP Delivered duty paid,0.0
Raw Materials & Energy,likely_no_low_score,969,969,Westfield Medical Limited_Stand-Alone_2018_PA,13838,WESTFIELD MEDICAL LIMITED,Raw Materials & Energy,0.0131457203458643,4,F060 Invoice Date + 60 days,DDP Delivered duty paid,0.0
Raw Materials & Energy,likely_no_low_score,110009,110021,N.V. ASAHI KASEI BIOPROCESS EUROPE_STAND ALONE_2021_BTA,9137,N.V. ASAHI KASEI BIOPROCESS EUROPE,Raw Materials & Energy,0.0262473916435861,4,,,0.0
Raw Materials & Energy,likely_no_low_score,80818,80825,LUGAIA AG_Stand Alone_2020_PA Pricing Agreement for 2021,15083,LUGAIA AG,Raw Materials & Energy,0.129073419955448,4,F030 Invoice Date + 30 days,DDP Delivered duty paid,0.0
Raw Materials & Energy,likely_no_low_score,533313,532787,Brenntag_NN_SA Green Ammonia Amendment_2025,15485,BRENNTAG NORDIC A/S,Raw Materials & Energy,0.1565535404392345,0,F060 Invoice Date + 60 days,CIP Carriage and insurance paid,2500000.0
Raw Materials & Energy,likely_no_low_score,523327,522867,Tereos Starch_NDA_2025_,11074,TEREOS STARCH & SWEETENERS BELGIUM,Raw Materials & Energy,0.1771862685815318,0,,,0.0
Raw Materials & Energy,likely_no_low_score,396035,396674,Saint Gobain_Amendment no. 1 to CDA_2024_Term Extension,9758,SAINT-GOBAIN PERFORMANCE PLASTICS F,Raw Materials & Energy,0.1771862685815318,3,,,0.0
Raw Materials & Energy,likely_no_low_score,418519,419235,NEXTERA ENERGY RESOURCES DEVELOPMENT_CDA mutual 2024_419235,153274,,Raw Materials & Energy,0.1771862685815318,1,,,0.0
Raw Materials & Energy,likely_no_low_score,325233,326325,ProAmpac Inc._CDA_2023_Rfp for aluminium bag,153274,,Raw Materials & Energy,0.1771862685815318,2,,,0.0
Raw Materials & Energy,likely_no_low_score,524268,523779,CDA_Amcor USA & Novo Nordisk,193033,Purchasing - Dummy Supplier,Raw Materials & Energy,0.1771862685815318,0,F060 Invoice Date + 60 days,DAP Del.at Place-excl.unloading,0.0
Raw Materials & Energy,uncertain_near_0_5,685,685,Dystar Foam Control Corp_Stand-alone_20180101_PA_2018-2019,9551,DYSTAR FOAM CONTROL CORP,Raw Materials & Energy,0.4642805071617468,4,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,0.0
Raw Materials & Energy,uncertain_near_0_5,185470,185483,Lyngholm Filtration APS_Sefar GmbH_Stand Alone 2021_BTA,191935,LYNGHOLM FILTRATION APS,Raw Materials & Energy,0.4642805071617468,4,F045 Invoice Date + 45 days,CPT Carriage paid,0.0
Raw Materials & Energy,uncertain_near_0_5,873,873,CUC Engineering AS_Stand-Alone_20190101_PA,13302,CUC ENGINEERING A/SPOSTBOX 207,Raw Materials & Energy,0.4642805071617468,4,F030 Invoice Date + 30 days,EXW Ex works,0.0
Raw Materials & Energy,uncertain_near_0_5,549661,549023,Fujifilm_CDA_2025_Peptide Synthesis Coupling Reagent,11852,FUJIFILM WAKO CHEMICALS EUROPE GMBH,Raw Materials & Energy,0.4642805071617468,0,,,0.0
Raw Materials & Energy,uncertain_near_0_5,99002,99011,LIFE TECHNOLOGIES BPD UK LTD_Stand Alone_2020_PA_Price agreement from 2021,657,LIFE TECHNOLOGIES BPD UK LTD,Raw Materials & Energy,0.4642805071617468,4,F060 Invoice Date + 60 days,DAP Del.at Place-excl.unloading,0.0
Raw Materials & Energy,uncertain_near_0_5,486769,486622,Pendotech_NDA_2024_Single use components,226522,PENDOTECH,Raw Materials & Energy,0.4642805071617468,1,F030 Invoice Date + 30 days,DDP Delivered duty paid,0.0
Raw Materials & Energy,uncertain_near_0_5,468909,469085,INEOS_MASTER_2024_SA_Ethanol,310508,INEOS SOLVENTS SA,Raw Materials & Energy,0.4642805071617468,1,F060 Invoice Date + 60 days,DAP Del.at Place-excl.unloading,1855050000.0
Raw Materials & Energy,uncertain_near_0_5,185435,185448,Lyngholm Filtration APS_BWF_Stand Alone 2021_BTA,191935,LYNGHOLM FILTRATION APS,Raw Materials & Energy,0.4642805071617468,4,F045 Invoice Date + 45 days,CPT Carriage paid,0.0
Raw Materials & Energy,uncertain_near_0_5,407962,408725,Pfanstiehl Inc_Standalone_CDA_Tris_2024,2350,"PFANSTIEHL INC.,",Raw Materials & Energy,0.4642805071617468,1,F030 Invoice Date + 30 days,CPT Carriage paid,0.0
Raw Materials & Energy,uncertain_near_0_5,393562,394192,BASF SE_Stand-alone_2024_BTA,5947,BASF SE,Raw Materials & Energy,0.4642805071617468,1,,DDP Delivered duty paid,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,117011,117023,Novozymes AS_Stand-alone_2018_Kalundborg Bioenergi Internal Agreement,8115,NOVOZYMES A/S,"Quality, Production Services & Supplies",0.9999999999940576,7,,,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,19691,19691,Novozymes_SLA_2015,9941,KALUNDBORG FORSYNING A/S,"Quality, Production Services & Supplies",0.9999999999919228,10,,,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,1076,1076,Biomerieux_Master_2014_SA,17008,BIOMÉRIEUX DENMARK APS,"Quality, Production Services & Supplies",0.9999999999919228,11,,DDP Delivered duty paid,
"Quality, Production Services & Supplies",likely_yes_high_score,350,350,Farusa Emballage ApS_Stand-alone_2018_BTA,937,FARUSA EMBALLAGE A/S,"Quality, Production Services & Supplies",0.9999999999919228,7,F045 Invoice Date + 45 days,DDP Delivered duty paid,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,1006,1006,Grathwol AS_Master_2012_SA,389,GRATHWOL A/S,"Quality, Production Services & Supplies",0.9999999999909776,13,,DDP Delivered duty paid,
"Quality, Production Services & Supplies",likely_yes_high_score,932,932,Nalco Danmark ApS_STAND-ALONE_2016_BTA,863,NALCO DANMARK APS,"Quality, Production Services & Supplies",0.9999999999909776,9,,,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,1055,1055,PharmaSkan ApS_Master_2011_SA,1614,PHARMA SKAN APS,"Quality, Production Services & Supplies",0.9999999999909776,14,L045 Current Month + 45 days,DAP Del.at Place-excl.unloading,
"Quality, Production Services & Supplies",likely_yes_high_score,150629,150638,Schoeller-plast-enterprise_Amendment 01,1873,SCHOELLER-PLAST-ENTERPRISE A/S,"Quality, Production Services & Supplies",0.9999999999909776,7,F060 Invoice Date + 60 days,CPT Carriage paid,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,6878,6878,Quality Assistance_call-off_20180117_TA_hydro,12251,QUALITY ASSISTANCE S.A.,"Quality, Production Services & Supplies",0.9999999999909776,7,,EXW Ex works,0.0
"Quality, Production Services & Supplies",likely_yes_high_score,5700,5702,Quality Assistance_master_20040823_MSA,12251,QUALITY ASSISTANCE S.A.,"Quality, Production Services & Supplies",0.9999999999909776,21,F030 Invoice Date + 30 days,,
"Quality, Production Services & Supplies",likely_no_low_score,539677,539074,WESTFIELD MEDICAL LIMITED_Stand-alone_PA_2025,13838,WESTFIELD MEDICAL LIMITED,"Quality, Production Services & Supplies",0.0131457203458643,0,F060 Invoice Date + 60 days,DAP Del.at Place-excl.unloading,2537.14
"Quality, Production Services & Supplies",likely_no_low_score,120270,120281,ELPRO_Call-Off_2021_Amendment3_Price-Update,11092,ELPRO-BUCHS AG,"Quality, Production Services & Supplies",0.0395087510795712,4,F045 Invoice Date + 45 days,DDP Delivered duty paid,0.0
"Quality, Production Services & Supplies",likely_no_low_score,542602,541994,ELPRO-BUCHS AG_Call-off-2025_FTA_Amendmen_04,11092,ELPRO-BUCHS AG,"Quality, Production Services & Supplies",0.0395087510795712,0,F060 Invoice Date + 60 days,DAP Del.at Place-excl.unloading,0.0
"Quality, Production Services & Supplies",likely_no_low_score,370,370,AGA AS_Master_20170601_FTA,6845,LINDE GAS A/S,"Quality, Production Services & Supplies",0.078553985884142,2,F060 Invoice Date + 60 days,DDP Delivered duty paid,600000.0
"Quality, Production Services & Supplies",likely_no_low_score,333528,334586,LINDE GAS_Call-Off_2023_FTA_2023_AA4_Supply and delivery,6845,LINDE GAS A/S,"Quality, Production Services & Supplies",0.078553985884142,2,F060 Invoice Date + 60 days,DDP Delivered duty paid,1500000.0
"Quality, Production Services & Supplies",likely_no_low_score,377791,378533,Linde_gas_AS_call_off_2024_AA6_Supply of gases to 25L_StSo,6845,LINDE GAS A/S,"Quality, Production Services & Supplies",0.078553985884142,1,F060 Invoice Date + 60 days,DDP Delivered duty paid,2100000.0
"Quality, Production Services & Supplies",likely_no_low_score,198812,198827,LINDE AS_Master_20210101_FTA_AA_AmendmentNo3,6845,LINDE GAS A/S,"Quality, Production Services & Supplies",0.078553985884142,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,18500000.0
"Quality, Production Services & Supplies",likely_no_low_score,431596,432344,Linde Gas_Master_2024_FTA AA5,6845,LINDE GAS A/S,"Quality, Production Services & Supplies",0.078553985884142,2,F060 Invoice Date + 60 days,DDP Delivered duty paid,600000.0
"Quality, Production Services & Supplies",likely_no_low_score,425258,425928,Stena Recycling A/S_Master Supply Agreement_2024_Waste Management,10104,STENA RECYCLING A/S,"Quality, Production Services & Supplies",0.0788909248973606,1,F060 Invoice Date + 60 days,CPT Carriage paid,117786837.0
"Quality, Production Services & Supplies",likely_no_low_score,483078,483107,COMBITHERM_Call-off_2021_Master_AA1,247748,COMBI-THERM A/S,"Quality, Production Services & Supplies",0.0917250810863877,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,48000000.0
"Quality, Production Services & Supplies",uncertain_near_0_5,512122,512037,Iron Mountain_Service Agreement_2025,36610,Iron Mountain Ireland Limited,"Quality, Production Services & Supplies",0.5,0,F030 Invoice Date + 30 days,,1005750.0
"Quality, Production Services & Supplies",uncertain_near_0_5,174783,174800,ELIS_Call-off_2021_FTA_AA3_Yearly Global Rebate_Brazil,5451,ELIS DANMARK A/S,"Quality, Production Services & Supplies",0.4723631629313609,4,F045 Invoice Date + 45 days,,0.0
"Quality, Production Services & Supplies",uncertain_near_0_5,412816,413535,BioReliance_Call-off_2024_MSA_AA8_Extension of contract_,11544,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,"Quality, Production Services & Supplies",0.4642805071617468,1,F030 Invoice Date + 30 days,DDP Delivered duty paid,5985000.0
"Quality, Production Services & Supplies",uncertain_near_0_5,484758,484729,EUTECMA_MASTER_2021_Supply of pallet shippers_Amendment_1,239235,EUTECMA GMBH,"Quality, Production Services & Supplies",0.4642805071617468,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,91609340.0
"Quality, Production Services & Supplies",uncertain_near_0_5,476183,476294,UV Medico AS_Amendment 1_2024_MSA_term_change,262082,UV MEDICO A/S,"Quality, Production Services & Supplies",0.4642805071617468,0,F045 Invoice Date + 45 days,DDP Delivered duty paid,7500000.0
"Quality, Production Services & Supplies",uncertain_near_0_5,187083,187097,EUTECMA_MASTER_2021_Supply of pallet shippers,239235,EUTECMA GMBH,"Quality, Production Services & Supplies",0.4642805071617468,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,60.0
"Quality, Production Services & Supplies",uncertain_near_0_5,195064,18906,DTE_Nielsen___Løjmar_BTA_2021_Supply_of_palletizing_material,837,DANSK TRÆEMBALLAGE A/S,"Quality, Production Services & Supplies",0.4642805071617468,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,0.0
"Quality, Production Services & Supplies",uncertain_near_0_5,196522,196534,Bording_BTA_2021_Supply of cooling labels,8038,BORDING DANMARK A/S,"Quality, Production Services & Supplies",0.4642805071617468,3,F060 Invoice Date + 60 days,DDP Delivered duty paid,0.0
"Quality, Production Services & Supplies",uncertain_near_0_5,197471,197483,Europart_BTA_2021_Supply of palletizing support,247621,EUROPART DANMARK A/S,"Quality, Production Services & Supplies",0.4642805071617468,3,F060 Invoice Date + 60 days,,0.0
"Quality, Production Services & Supplies",uncertain_near_0_5,458020,458305,OneSeal APS_Basic Terms Agreement_2024_New seals for critical waste,10286,ONESEAL APS,"Quality, Production Services & Supplies",0.4642805071617468,1,F060 Invoice Date + 60 days,DDP Delivered duty paid,180000.0
